geonames_id,Place_geonames_id,lat_geonames_id,lon_geonames_id
10121938,8 De Octubre,-34.61178,-58.41731
10121939,Villa Mansa Wine Hotel,-33.03256,-68.9041
10121940,Punta Del Este,-37.99485,-57.56675
10121941,My Hotel Calafate,-50.33459,-72.26691
10121942,Unique Executive Chateau,-34.59357,-58.38597
10121943,Concord Callao Suites,-34.59495,-58.39304
10121944,Palacio Chic Boutique Hotel,-34.588,-58.401
10121945,Vitrum Hotel,-34.58444,-58.43753
10121946,Iq Callao By Temporary Apartments,-34.60914,-58.37244
10121947,Ilum Hotel,-34.58214,-58.43646
10121948,Buenos Aires Base,-34.589,-58.42035
10121949,Polo Suites By Hollywood,-34.57312,-58.42256
10121950,Nh City And Towers Hotel,-34.60971,-58.37333
10121951,Howard Johnson 9 De Julio Avenue,-34.61343,-58.38033
10121952,Tres 65 Concept Buenos Aires,-34.60134,-58.37947
10121953,Unique Executive Central,-34.60298,-58.38311
10121954,San Remo Grand,-38.00257,-57.54511
10121955,Nh Casino,-38.00506,-57.54227
10121956,Gran Hotel Miglierina,-38.00277,-57.54494
10121957,Le Vitral Baires Boutique Hotel,-34.60613,-58.39508
10121958,The Ritz By Hostel Inn,-34.60895,-58.38208
10121959,Hotel Rey Buenos Aires,-34.61457,-58.39347
10121960,Monserrat Apart Hotel,-34.61493,-58.38315
10121961,Ker Hotel Belgrano Apart And Spa,-34.55573,-58.46078
10121962,Arroyo Towers,-34.59223,-58.37978
10121963,Hr Luxor,-34.60519,-58.37916
10121964,Bisonte Libertad,-34.59785,-58.38412
10122011,Jujuy In Suite Apart Hotel,-32.9361,-60.64788
10122012,Gran Madryn Hotel,-42.77191,-65.02957
10122013,Fuente Mayor,-33.63275,-69.14464
10122014,Estancia San Pedro Viejo,-31.4035,-64.18575
10122015,Estancia La Constancia Traslasierra,-32.03347,-65.0588
10122657,Tucuman Center Hotel Suites & Business,-26.82802,-65.20383
10122658,Alejandro I Hotel Internacional Salta,-24.7868,-65.41212
10122659,Plaza Real Suites Hotel,-32.94371,-60.64524
10122660,Sol Cataratas,-25.60438,-54.55931
10123250,Donna Alda Boutique Hotel,-24.78964,-65.4222
10123259,Gran Hotel Princess Gold,-32.8888,-68.84707
10123260,Carollo Gold,-32.88878,-68.84705
10123261,Marcopolo Inn,-25.59872,-54.57035
10123262,Hostel Inn Iguazu,-25.62342,-54.54999
10123263,Gran Hotel Dora Cordoba,-31.42575,-64.122
10123264,Super Resort Cerro Catedral,-41.13326,-71.31934
10123265,Marcopolo Inn,-41.13352,-71.31807
10123266,Hostel Inn,-41.13437,-71.31666
10123269,Urbana Class,-32.88418,-68.84591
10123270,The Modern Hotels,-32.88967,-68.83291
10123271,Sol Andino,-32.88408,-68.83918
10123272,Puerta Del Sol,-32.89089,-68.83754
10123273,Nutibara,-32.89224,-68.84486
10123274,Dakar Hotel & Spa,-32.88591,-68.8327
10123275,Rosa De Los Vientos,-54.80256,-68.30629
10123276,Las Lengas Hotel,-54.79206,-68.29775
10123277,Del Bosque Apart Hotel,-54.80396,-68.31046
10123278,Las Ramblas De Puerto Manzano,-40.78054,-71.61661
10123279,El Faro Patagonia,-40.78329,-71.6666
10123281,Cabanas Del Lenador,-25.59715,-54.57836
10123283,Merit Gran Hotel Victoria Cordoba,-31.41095,-64.20915
10123284,Howard Johnson Hotel & Spa Villa Gral Belgrano,-31.9833,-64.5666
10123285,Hotel Tirol,-41.1339,-71.31268
10123286,Hosteria Del Lago,-41.12139,-71.39972
10123287,Galileo Boutique Hotel,-41.07788,-71.16695
10123288,7 De Febrero,-41.13524,-71.30249
10124619,Terrazas Del Calafate,-50.34201,-72.29862
10124620,Sierra Nevada,-50.3386,-72.27877
10124621,Ponchos Apart Boutique,-50.34012,-72.30268
10124663,Howard Johnson Sierras Hotel And Casino,-31.65228,-64.43845
10124723,Golf Tower Suites And Apartments,-34.55701,-58.44107
10124911,Casasur Bellini,-34.58009,-58.41283
10125673,Unique Palacio San Telmo,-34.61153,-58.37488
10125674,Unique Luxury Park Plaza,-34.59065,-58.38505
10125675,Unique Palacio Chic Boutique,-34.58836,-58.40082
10126100,Green House,-54.79168,-68.22925
10126102,Campanilla,-54.82883,-68.35048
10126933,Pullman City Center Rosario,-33.01122,-60.66314
10127219,Tel Rosario,-32.94957,-60.64885
10128233,Shehuen,-50.34351,-72.28621
10128234,Posta Sur,-50.33582,-72.25648
10128235,Concorde,-41.13358,-71.31127
10128236,Soft Bariloche Hotel,-41.13443,-71.30016
10128348,Hosteria Las Lengas,-40.16055,-71.35067
10128352,Altezza Apart & Suites,-32.88495,-68.8406
10128353,Saint George,-25.59939,-54.57049
10128354,Esturion Hotel & Lodge,-25.59706,-54.57847
10128355,Soltigua Apart Hotel,-32.88367,-68.85823
10128356,Windsor Hotel & Tower,-31.41875,-64.18398
10128357,Azur Real Hotel Boutique,-31.41806,-64.18146
10128358,Glaciares De La Patagonia,-50.33295,-72.25238
10128421,Hotel Casino Pullman City Cent,-33.01089,-60.66277
10128946,Hosteria Bellavista,-54.81881,-68.34973
10128947,Holidy Inn Cordoba,-31.43657,-64.20344
10170074,Apart Hotel Marilian,-24.78892,-65.40623
10170075,Panoramic Hotel Iguazu,-25.59365,-54.57541
10170076,America Del Sur Hostel Calafate,-50.33432,-72.25664
10170077,Rincon De Los Sueños,-50.33419,-72.24442
10170078,Best Western Villa Sofia Apart Hotel,-41.1385,-71.31945
10170079,Hosteria Del Recodo,-54.83196,-68.35271
10170080,Grand Hotel Balbi,-32.88553,-68.8428
10170081,Nh Urbano,-31.43184,-64.19938
10172104,Adrogué,-34.80041,-58.38384
10174477,Tulip Inn Praiabella Ex-Solare,-34.605,-58.37926
10174743,Iguazu Grand Resort Spa & Casi,-25.6029,-54.5744
10176342,Hosteria & Spa Posada Del Sol,-23.8168,-64.80014
10176468,Hotel ViãAs Del Sol,-31.54599,-68.48865
10176497,Los Juncos Patagonian Lake House,-41.13345,-71.31029
10176501,Tres Pircas Hotel & Spa,-31.05775,-64.48404
10176634,Tower Inn & Suites,-34.61321,-68.33834
10176803,Raices Esturion Hotel,-25.59544,-54.58909
10176806,Raices Esturion Lodges,-25.608,-54.5776
10177056,Buenos Aires Radio Rivadavia AM Broadcasting Mast,-34.57785,-58.67954
10227208,Bajo de la Alumbrera,-27.31861,-66.60861
10227278,Infinito Hotel Eco Design,-34.58513,-58.4139
10227548,Regal Pacific Puerto Madero,-34.59875,-58.37152
10227549,Ker Recoleta Hotel & Spa,-34.59704,-58.38658
10227550,Hostel Punto Cero,-34.6092,-58.39166
10227551,Atenea Apartments & Suites,-34.58244,-58.44291
10227552,Hotel Scala By Cambremon,-34.61691,-58.38028
10227553,Sunlight Recoleta Apartments & Suites,-34.59477,-58.39367
10227554,Apart Homes,-34.60128,-58.37956
10227562,Rh Rochester Concept,-34.60147,-58.37683
10227563,Rh Rochester Classic,-34.6019,-58.37822
10227564,Uthgra De Las Luces,-34.61023,-58.37379
10227576,Ker Belgrano Apart Hotel & Spa,-34.55552,-58.46065
10227577,Apart Hotel Cordoba 860 Buenos Aires Suites,-34.59884,-58.40311
10227610,Simple & Charming Bed And Breakfast Inn,-34.5806,-58.4293
10227654,Quorum Córdoba Hotel: Golf Tenis & Spa,-31.33739,-64.2074
10227705,Defensa Suites By Temporary Apartments,-34.62414,-58.37101
10227714,Hosteria Boutique Blanca Patagonia,-50.3383,-72.30658
10227715,Los Ponchos Apart Boutique,-50.34012,-72.30268
10227986,Tres Pircas,-31.03423,-64.28942
10228064,Raices Aconcagua,-32.89249,-68.84747
10228065,Amerian Executive Mendoza Hotel,-32.89238,-68.84898
10228066,Mod Hotels Mendoza,-32.89018,-68.84405
10228067,Fuente Mayor Hotel & Casino,-33.63275,-69.14464
10228071,Corona Hotel,-37.99165,-57.54658
10228097,Lennox Hotel Ushuaia,-54.80751,-68.30882
10228233,Rh Rochester Calafate,-50.33576,-72.30751
10228498,Laerte,-32.88526,-68.84933
10228578,El Castillo De San Lorenzo,-24.72629,-65.50101
10228687,Estancia La Estela,-50.30598,-71.8623
10228749,Marcopolo Inn El Calafate,-50.33406,-72.253
10228751,Tremun Kau Yatún Hotel Estancia,-50.34546,-72.25948
10228819,San Isidro Spa & Resort,-31.40784,-64.47347
10228905,Play Hostel Buenos Aires,-34.58683,-58.42398
10228918,Art Suites & Gallery,-34.59082,-58.39728
10228930,Kings Hotel,-34.60313,-58.37556
10228935,Howard Johnson Resort And Convention Center Ezeiza,-34.86446,-58.58081
10229013,Patios De Cafayate Wine Hotel,-26.06128,-65.96979
10229062,Home Suites,-32.89389,-68.847
10229123,Hosteria Los Helechos,-25.59894,-54.56893
10229360,Myhotel Eco Lodge,-25.59716,-54.5786
10229361,Hosteria Tierra Tehuelche,-50.34203,-72.27161
10229686,7 Lagos,-41.13524,-71.30249
10229968,Hosteria Posta Sur,-50.33472,-72.25353
10229969,Destino Sur Hotel,-49.32551,-72.89192
10230005,Didi Soho Hotel,-34.59032,-58.42773
10230124,Amerian Villa Maria Park Hotel,-32.37861,-63.23975
10231145,La Candelaria,-26.10997,-65.09623
10231161,Juan Martín de Pueyrredón,-33.27544,-66.32017
10231317,Amerian San Luis Park Hotel,-33.1918,-66.343
10231318,La Barraca Resort,-32.33916,-64.9896
10232124,1495 Apart,-32.95037,-60.64492
10232125,Barisit House Hotel,-32.95353,-60.6356
10232347,Amerian Salta,-24.79217,-65.40445
10232348,Hotel Legado Mitico Salta,-24.78169,-65.41025
10232734,Amerian Tucuman Aprt & Suites,-26.82423,-65.20182
10232735,Hosteria Luna Huana,-26.85286,-65.70693
10232736,Hostería Aconquija,-26.81104,-65.30777
10232787,Albertina,-31.53793,-68.52511
10232832,Apart Hotel Gala & Suites,-32.88348,-68.84052
10232833,Apart San Lorenzo,-32.89252,-68.84771
10232834,Alpasion Lodge,-33.60596,-69.28097
10232835,Cabañas El Legado,-35.15886,-69.93932
10232846,Hosteria Ushuaia Green House,-54.83222,-68.35429
10233131,Bosque Del Nahuel,-41.09257,-71.44999
10233240,Ayekan Apart,-31.40363,-64.50608
10233242,Corona Hotel,-31.41948,-64.17699
10233243,Savannah Hotel,-31.41794,-64.17773
10233723,Alexander Hotel,-25.59775,-54.5701
10234311,Gran Hotel Florida,-37.99292,-57.55183
10234312,Gran Hotel Mar Del Plata La Perla,-37.99165,-57.54672
10234322,Tierra Mora Hotel Boutique & Apartments,-34.61283,-68.35359
10234557,Ha Comahue Business,-38.95048,-68.05897
10234558,Don El Faro Boutique Hotel & Spa,-40.75075,-71.66737
10235162,Loi Suites Iguazu Hotel (Lado Argentino),-25.59694,-54.54595
10235791,Kkala Boutique Hotel,-24.77595,-65.39751
10236096,Hotel Republica,-26.83072,-65.20129
10236273,Susana Just B And B,-34.53183,-58.5019
10236693,Mirando Al Sur,-41.12259,-71.40379
10236695,Hostal Del Sol Spa,-27.49805,-64.85067
10236699,Arakur Ushuaia Resort & Spa,-54.78406,-68.25908
10236880,Rendez Vous Hotel Buenos Aires,-34.58512,-58.43937
10236988,Alto Parana,-31.4206,-64.17842
10236997,Swiss Metropol,-26.83108,-65.20495
10238052,Mercure Iguazu - Hotel Iru,-25.60348,-54.55136
10238531,Estacion Buenos Aires Hostel,-34.61435,-58.39036
10238657,Concord Pilar Apart Suite 313 Almendros,-34.44388,-58.86702
10238663,San Telmo Colonial,-34.61973,-58.37677
10238762,Los Acebos,-54.80752,-68.3521
10238786,Tillka - Casas De Montaña,-40.79622,-71.59209
10239005,Cheap And Chic Palermo Soho,-34.58802,-58.43128
10239022,Kilca Backpackers Paradise,-34.61555,-58.38816
10240297,Arevalo Suites,-34.57872,-58.43783
10240298,Los Patios De Montserrat,-34.47932,-58.52932
10243117,Ker Recoleta Hotel and Spa,-34.59704,-58.38658
10243118,Sunlight Recoleta Apartments and Suites,-34.59477,-58.39367
10243119,The Brick Hotel A Member Of M,-34.58936,-58.38403
10243255,Quorum Córdoba Hotel Golf Tenis and Spa,-31.33739,-64.2074
10243597,Apts Atenea Suites,-34.58213,-58.44308
10243598,Callao Plaza Suites Apartments,-34.59787,-58.39311
10243605,Fuente Mayor Hotel and Casino,-33.63275,-69.14464
10243687,Hotel Sofitel Buenos Aires,-34.59185,-58.37905
10243951,Hotel Reconquista Plaza,-34.60078,-58.37272
10243952,Hotel Reconquista Garden,-34.60003,-58.37826
10243954,Obelisco Center Suites,-34.60407,-58.38066
10243955,Panamericano Buenos Aires Hotel and Resort,-34.60179,-58.38097
10244131,Broadway Suites,-34.74739,-58.30397
10244132,The Brick Hotel A Member Of Mgallery Collection,-34.58936,-58.38403
10244245,Terraza Coirones Hotel Boutique Patagonico,-50.34457,-72.2741
10244247,Hotel Edenia Punta Soberana,-50.34371,-72.27631
10244248,Alto Calafate Hotel Patagonia,-50.31982,-72.26944
10244296,Polo Hotel Resort and Spa,-34.51225,-59.04648
10244438,Miliño Apart Hotel,-34.59185,-58.43861
10244728,Hotel Esturion Hotel and Lodge,-25.59578,-54.5866
10244737,Howard Johnson Inn Palermo,-34.58503,-58.44179
10244750,Los Castillo,-27.25255,-60.88782
10246878,Grupo Coinca Palermo Iii,-34.59812,-58.41272
10246879,Babel Suites,-34.61523,-58.37801
10247074,Australis Campana,-34.15757,-59.01519
10247075,Pro Hotel,-34.45779,-58.86533
10247076,Chalten Suites Hotel,-49.33024,-72.88627
10247077,La Posada Del Qenti,-31.49801,-64.56242
10247079,Grace Cafayate,-26.08448,-65.94134
10247082,Las Balsas Gourmet Hotel and Spa,-40.78311,-71.62439
10247083,Apart Lima 265,-34.61162,-58.38183
10247084,Algodon Mansion,-34.59123,-58.38746
10247086,Las Morillas Huemul Lodge,-40.92807,-71.42232
10247088,Hosteria Foike,-54.80791,-68.32157
10247089,Patios Del Mediterraneo,-34.61541,-68.32963
10247090,Hotel Boutique Casa La Teresita,-24.78747,-65.40618
10247091,San Isidro Plaza Hotel,-34.46828,-58.51054
10247092,Del Bono Suites,-31.53786,-68.52668
10247093,Del Bono Beach,-31.4548,-68.65345
10247094,Hosteria Hueney Ruca,-40.15964,-71.3514
10247095,Algodon Wine Estates And Champions Club,-34.63933,-68.46733
10247096,Neuquen Tower Hotel,-38.9508,-68.06163
10247097,Hotel Austral Neuquen,-38.95414,-68.05413
10247098,Gran Hotel Panamericano Mar Del Plata,-37.99793,-57.54989
10247099,Che Lagarto Hostel Mar Del Plata,-38.01196,-57.54237
10247100,Postales Hotel Boutique Chacras De Coria,-33.00049,-68.88853
10247101,Hotel Del Casco,-34.4673,-58.50936
10247102,Puerto Canoas,-25.59482,-54.57222
10247104,Hotel Posada La Sorgente,-25.59473,-54.5711
10247105,Plaza Paradiso Petit Hotel,-32.98634,-68.88683
10247106,Villa Victoria Lodge,-33.0015,-68.75416
10247107,Club Tapiz,-33.00897,-68.82942
10247108,Casa Antucura,-33.6726,-69.1312
10247109,All In Mendoza Monkey Hostel,-32.88897,-68.84799
10247110,Estancia Del Carmen,-41.18247,-71.37308
10247111,Quinta Rufino Bed and Breakfast,-32.89048,-68.85274
10247112,Itaka Hostel,-32.8918,-68.85791
10247114,View Hotel Brc,-41.1351,-71.31491
10247115,Hotel Huemul,-41.13149,-71.32535
10247116,Entre Cielos,-33.01446,-68.90983
10247117,Soft Catedral,-41.16565,-71.43883
10247118,Splendid Hotel,-34.60838,-58.38072
10247120,Kilton Hotel,-41.13598,-71.30708
10247121,Vi Luz Y Entre Hostel,-34.61481,-58.39886
10247122,Poetry Building Recoleta,-34.59334,-58.39692
10247123,Tucuman Palace Hotel,-34.60084,-58.37242
10247124,San Telmo Luxury Suites,-34.61604,-58.37224
10247125,Rugantino Hotel Boutique,-34.58591,-58.42968
10247126,Sagardi Loft Osteria,-34.62067,-58.37026
10247127,Pampa Hostel,-34.5557,-58.46852
10247128,Magnolia Hotel Boutique,-34.59126,-58.42194
10247129,Legado Mitico Buenos Aires,-34.58773,-58.42672
10247130,Lecer Apart,-34.60595,-58.42759
10247133,Victory Hotel,-34.59785,-58.37688
10247134,Prince Hotel,-34.59502,-58.39056
10247135,Palermo Soho Loft,-34.59149,-58.43038
10247136,Moreno 820 Design Apartments,-34.61168,-58.37793
10247137,Hotel Frossard,-34.6011,-58.37655
10247139,Bobo Hotel And Restaurant,-34.58486,-58.42601
10247140,Hotel Boutique Raco De Buenos Aires,-34.6155,-58.42159
10247141,Eco Pampa Hostel,-34.58576,-58.42517
10247142,Color Botanico,-34.58603,-58.42412
10247143,Dream Studios,-34.58792,-58.4143
10247144,Hotel Americano,-34.60565,-58.39073
10247145,Home Hotel Buenos Aires,-34.5821,-58.43893
10247146,Cucha Tanguera,-34.61033,-58.42634
10247147,Art House Buenos Aires,-34.57861,-58.42989
10247149,Che Lagarto Hostel Buenos Aires,-34.61399,-58.37836
10247150,Be Too Loft Hotel,-34.58471,-58.43521
10247571,Nh Collection Buenos Aires Lancaster,-34.59841,-58.373
10247572,Nh Collection Buenos Aires Jousten,-34.60335,-58.3708
10247573,Hotel Faena Buenos Aires,-34.61406,-58.36171
10247574,Esmeralda Palace Hotel,-34.60205,-58.37794
10247575,Art Deco Hotel And Suites,-34.60275,-58.38375
10247576,Apart Homes Libertador,-34.4807,-58.492
10264577,Patios De Lerma,-24.77736,-65.41024
10269059,Solaz De Los Andes,-32.9042,-68.83999
10277033,Sofitel Buenos Aires Arroyo,-34.59186,-58.37911
10277034,Howard Johnson Boutique Recoleta,-34.59225,-58.39543
10277075,Coinca Abasto,-34.6041,-58.40909
10277090,Soltigua Apart Hotel Rs,-32.88367,-68.85781
10278600,La Strada Residencial,-25.59717,-54.5786
10279253,Xelena Hotel and Suites Rs,-50.33499,-72.30531
10279301,Boutique Reino Del Plata Rs,-34.60917,-58.37558
10281827,Plaza San Martin,-23.21058,-64.09745
10282701,San Javier River,-26.78171,-65.39402
10283387,Ayres de Recoleta Libertad,-34.59317,-58.3846
10283618,Arroyo Tower Ez Dazzler Suites Arroyos,-34.59134,-58.37896
10283695,The Brick Buenos Aires By M Gallery,-34.58936,-58.38397
10284328,Apart Austral Bahia Blanca,-38.71963,-62.27108
10284726,Howard Johnson Hotel and Convention Center Madaria,-37.1615,-56.89979
10285156,Paradores Austral Bahia Blanca,-38.69006,-62.23333
10285442,Hotel Internacional Bariloche,-41.13385,-71.30742
10285449,Howard Johnson Hotel Resort Villa de Merlo,-32.32359,-65.01919
10285459,Posada Fueguina,-54.80405,-68.30716
10285463,Kapenke,-50.33683,-72.26504
10285858,Picos Del Sur,-50.33488,-72.25837
10285860,Patagonia Park Plaza Kempinski,-50.34344,-72.25317
10285862,Hosteria de Los Fresnos,-50.33996,-72.30143
10285863,Apart Hotel Libertador,-50.34457,-72.2741
10288576,Tropical,-25.63,-54.55
10288577,Latino,-25.61657,-54.55866
10288578,Jardin de Iguazu,-25.6,-54.58
10288581,Carlos V,-26.81101,-65.20104
10288583,Hosteria Puerto Sur,-40.78302,-71.66643
10288585,Ros Tower Hotel Spa and Convention Center,-32.93723,-60.6617
10288587,Majestic Hotel and Suites,-32.94272,-60.64942
10288588,Arcangeles Apart and Suites,-32.95746,-60.64246
10288590,Crowne Plaza Cordoba San Miguel,-31.81366,-64.28376
10288591,Zoom Apartments Boutique Hotel,-31.41058,-64.18818
10288592,Residencial Eurostop,-34.55548,-58.50414
10288594,Ducal Suites,-31.15942,-64.29679
10288595,Aldea Altos de Garay,-31.82208,-64.54828
10288596,Villagio Hotel Boutique,-32.89744,-68.82973
10288597,San Suites Mitre,-32.89087,-68.81646
10288598,Park Vendimmia Suites,-32.89772,-68.82927
10288601,Hotel Raices Aconcagua,-32.89524,-68.80241
10288602,Garden All Suites,-32.89772,-68.82927
10288603,Ariosto Hotel Andamp Suites,-32.89272,-68.8331
10288605,Patios de Cafayate Hotel and Spa,-24.78902,-65.4081
10288606,Iris,-24.80062,-65.40369
10288608,El Portal de Salta,-24.79162,-65.40685
10288610,Del Dique,-25.27839,-65.37753
10288611,Cristian,-24.84621,-65.43905
10288613,Chateau Del Cerro,-24.77263,-65.38934
10288615,Traful,-37.99382,-57.54631
10288617,San Remo Grand Hotel,-37.99486,-57.5669
10288618,Primacy Apart,-38.01076,-57.55264
10288619,Gran Hotel Tronador,-37.95821,-57.62817
10288620,Bristol Condominio Apart,-37.99795,-57.54989
10288621,Apartur Mar Del Plata,-38.06061,-57.57108
10288622,Amerian Merit Mar de Plata,-38.0442,-57.59643
10288624,Vida Baires,-34.59,-58.41
10288625,Uno Buenos Aires Suites,-34.60934,-58.39401
10288626,Tanguero Hotel Boutique Antique,-34.59962,-58.37959
10288627,Tango Appart,-34.61178,-58.41731
10288628,Spot Bed and Breakfast,-34.60207,-58.41486
10288629,Sissi Haz Hotel Boutique,-34.59,-58.43
10288630,Premier Arenales Suites,-34.59406,-58.39984
10288631,Noster Bayres Bed and Brekfast,-34.63,-58.37
10288632,Noa Noa Lofts Art,-34.58,-58.44
10288633,Milonga Guest House,-34.59322,-58.40848
10288635,Hotel de La Rue,-34.57,-58.46
10288636,Grand Hotel Dora,-34.59686,-58.37715
10288637,Gran Hotel Vedra,-34.61,-58.39
10288638,Five Cool Rooms,-34.59,-58.43
10288639,Finca Maria Cristina Hotel Boutique de Campo,-35.17488,-58.23649
10288640,Espacio Barrancas Apartamentos and Estudios,-34.58659,-58.41843
10288641,De Los Dos Congresos,-34.6092,-58.39166
10288642,Cypress In Bandb,-34.59,-58.43
10288645,Casa Las Canitas,-34.57,-58.43
10288647,Blue Tree Hotels Recoleta Ker,-34.5884,-58.4008
10288649,Ba City Residencial Bed and Breakfast,-34.5426,-58.4657
10288650,Arenales Apart Hotel,-34.59,-58.4
10288652,Apts Hollywood Suites and Lofts 1 Lofts,-34.58245,-58.43257
10288654,1890 Hotel Boutique,-34.62,-58.38
10288655,Tolkeyen,-54.81989,-68.33478
10288656,Los Cauquenes Resort Andamp Spa,-54.79206,-68.29775
10288657,Finisterris Hosteria,-54.79206,-68.29775
10288658,Patagonia Vista Lodge Andamp Spa,-41.12,-71.4
10288659,La Barraca Suites,-41.13128,-71.36205
10288660,Hotel Pestana Bariloche Ski and Golf Resort,-41.14163,-71.31252
10288661,Galileo Boutique Apart,-41.07788,-71.16695
10288663,Apartur,-41.136,-71.29899
10288665,Alt Iterlaken,-41.13323,-71.30425
10288666,Acongagua,-41.13375,-71.31381
10297254,Falkland Current,-39.51667,-55.7
10300842,Paraná de Las Palmas,-34.88336,-58.63797
10302625,Babel Recoleta,-34.59635,-58.39191
10323869,Isla Victoria Hosteria,-40.97484,-71.52084
10325457,Villa Huinid Bustillo,-41.13316,-71.34029
10326030,Tunquelén Villa Llao Llao,-41.12062,-71.40103
10326310,Village Condo,-41.1683,-71.43989
10329462,Hotel Republica,-32.94488,-60.63576
10337911,Rayentray Puerto Madryn,-42.78435,-65.00912
10337975,Apartamentos Coinca,-34.60418,-58.40909
10338240,Hosteria Koi Aiken,-50.3351,-72.30734
10338439,Rio Hotel Laura and Resort,-34.27412,-58.62017
10338445,Lirolay Suites,-41.12153,-71.3978
10338524,Howard Johnson Express Inn Ituzaingo,-34.66126,-58.67152
10340089,Hohotel Aldea de La Selva Lodge,-25.60642,-54.55154
10340420,Craft,-34.5882,-58.42504
10340421,Crowne Plaza Panamericano,-41.13304,-71.31706
10340422,Hotel Lennox Hotels Ushuaia,-54.80757,-68.30891
10340423,Hotel Peninsula Valdes,-42.76519,-65.03392
10340876,Casa Sur Bellini Hotel,-34.58009,-58.41285
10343858,La Piedad,-27.38118,-55.91274
10346356,Isla Santa Rosa,-27.48299,-58.91582
10375647,Las Loicas,-35.79463,-70.14015
10627323,EA. Miraflores (LAD 2832),-25.34534,-64.6805
10630020,Isla Pingüino Lighthouse,-47.91393,-65.71905
10793667,Villa Santa Cruz Del Lago,-31.36155,-64.52601
10858670,Estancia La Florida,-36.37817,-65.02692
10865149,Isla García,-32.97287,-58.12518
10865150,Isla Tambor,-32.76372,-58.17525
10865151,Isla Colón Chica,-32.76733,-58.14603
10865152,Isla Volantín,-32.79277,-58.14672
10865154,Isla Canarios,-32.53794,-58.20923
10865155,Arroyo El Tala,-32.5835,-58.21717
10865272,Isla de Hornos,-32.24567,-58.10903
10865623,Isla Boca Chica,-32.07029,-58.15291
10865624,Isla Pepeaji,-32.03111,-58.14511
10941965,Aero Club Ciudad Termal - Rosario de la Frontera,-25.82384,-64.9577
10943941,Islote Redondo,-33.02528,-58.14052
10943942,Isla Boca Chica,-33.03211,-58.145
10943943,Isla Laurel,-33.09012,-58.26719
10944975,Islotes Itacumbú,-30.36121,-57.67059
11000635,La Perla Hotel,-34.66091,-58.37244
11001417,Dazzler Flats San Telmo,-34.62466,-58.37605
11001418,HA Flats Basavilbaso Quartier Retiro,-34.59225,-58.37697
11048834,Bahia Blanca,-38.0701,-61.9833
11049484,LEA,-38.55787,-58.74871
11054460,La Alianza,-37.71533,-58.72094
11054913,Costa Azul,-36.67169,-56.67817
11054914,Cabra Corral,-25.27043,-65.33215
11055170,Villa Jardin de Reyes,-24.16508,-65.38847
11102002,Camping Municipal Arenas Blancas,-29.36618,-59.77874
11102005,Colonia Durán,-29.55809,-59.92682
11102006,El Timbó,-29.00167,-59.59187
11102123,Los Laureles,-29.36847,-59.73634
11102212,Paraje San Manuel,-28.8709,-59.86477
11102223,Gato Colorado,-28.02219,-61.18663
11102227,Los Tábanos,-28.45861,-59.98232
11102228,Paraje El Gusano,-29.59574,-59.77251
11102231,Pozo de los Indios,-28.94452,-60.25148
11109698,Hito XXIII - Setenta y Ocho Paso de la Lagunita,-30.00206,-69.92606
11109699,Hito Punto Accesible Entre El Valle del Cura Y La Quebrada de La Tía Pechoña,-30.12299,-69.83128
11109730,Hito Portezuelo del Agua Negra,-30.18038,-69.82049
11109731,Hito Paso del Agua Negra,-30.19316,-69.82675
11109732,Hito Paso de La Gloria,-30.35514,-69.93404
11109733,Hito Punto (Piedra) Accesible Treinta y Cinco de La Triangulación Argentina,-30.3678,-69.94145
11109734,Hito Paso de San Andrés,-30.3881,-70.03413
11109735,Cerro Munizaga,-30.386,-70.05354
11109736,Hito Portezuelo Occidental de La Quebrada Seca,-30.37237,-70.08643
11109737,Hito Paso Oriental de La Quebrada Seca,-30.38218,-70.07324
11109738,Hito Punto Accesible de Vallecito,-30.44092,-70.12651
11109739,Cerro Vallecito,-30.44661,-70.13048
11109740,Hito Paso de Barahona,-30.50363,-70.1848
11109741,Hito Paso de Doña Rosa,-30.55578,-70.20563
11109742,Hito Paso de La Coipita,-30.57031,-70.21012
11109743,Hito Portezuelo del Castillo,-30.59683,-70.22181
11109744,Hito Paso de Miranda,-30.66329,-70.24136
11109745,Hito Paso del Viento,-30.70667,-70.25493
11109746,Hito Portezuelo del Ventillo,-30.71895,-70.25035
11109747,Hito Paso de Guana,-30.73768,-70.26373
11109748,Hito Paso del Portillo,-30.77616,-70.27272
11109749,Hito Paso de Valle Hermoso,-30.7811,-70.28388
11109750,Hito Paso de Delgado,-30.85999,-70.29857
11109751,Hito Cerro del Colmillo,-30.87176,-70.30205
11109752,Hito Paso de Delgadito,-30.89041,-70.3043
11109753,Hito Paso Origen del Arroyo Azules,-30.91117,-70.31186
11109754,Hito Paso de Los Azules,-30.95979,-70.30115
11109755,Hito XIII - Treinta y Nueve Paso del Gordito,-30.99782,-70.30052
11110056,Hito XV - 24,-26.06836,-68.40115
11111144,Hito XV - 13 Portezuelo de Incahuasi,-26.9794,-68.3161
11111646,Hito XV - 15,-26.86076,-68.30663
11111647,Hito XV - 14 Paso de San Francisco,-26.86931,-68.29911
11111648,Hito XV - 16,-26.69792,-68.43664
11111649,Hito XV - 17,-26.68253,-68.44741
11111650,Hito XV - 18,-26.61139,-68.49512
11111780,Hito XV - 19,-26.32652,-68.56753
